Donor_id,Amount,Project_id
UD729,76.00,53493898380480882VW75042
UD730,83.00,53908402080672142JN94618
UD731,95.00,53118642064469456DD95103
UD732,71.00,53345639732033069EB33840
UD733,60.00,53733807853064224FK75347
UD734,97.00,53630245561903824QH85575
UD735,35.00,53982002027454477BN81939
UD736,36.00,53748616237334184HM13465
UD737,58.00,53371116796541503OW29080
UD738,68.00,53259264191086924VN87564
UD739,12.00,53910603943386568IJ62704
UD740,41.00,53850592328423206IS91786
UD741,50.00,53397258828778097WT23600
UD742,29.00,53435716488021145CE64496
UD743,53.00,53570599638065260CQ56193
UD744,22.00,53436959411775633ZC23706
UD745,46.00,53602873090044165MX94688
UD746,56.00,53532686685538038CI85981
UD747,95.00,53253940597280539ZD79586
UD748,29.00,53259077239717903PB61196
UD749,69.00,53533571233851974QS19681
UD750,30.00,53449415653218773RW75941
UD751,84.00,53129767842718727WJ44046
UD752,21.00,53503759118044297TH27315
UD753,57.00,53303395578273405FX24996
UD754,99.00,53373339982201243MA59242
UD755,46.00,53155103690230751DQ92788
UD756,43.00,53149492129280466UY13249
UD757,34.00,53440139968448993BY13958
UD758,43.00,53928912496713432BD32263
UD759,50.00,53726050636478839US56882
UD760,97.00,53702272843630790ID10438
UD761,84.00,53696462098824227GA80424
UD762,50.00,53490278020902187IQ72056
UD763,98.00,53288483825012817AB81538
UD764,41.00,53848169759244513PI87982
UD765,67.00,53270403416918939HY27535
UD766,58.00,53185940811741996JM11165
UD767,21.00,53551432500702175LX16596
UD768,17.00,53326584752371110BS27442
UD769,40.00,53914341561996238QD46110
UD770,21.00,53825017980230632ZZ90252
UD771,79.00,53984578603688500NR11017
UD772,93.00,53972051369538033WS25806
UD773,98.00,53812832886164877SB69619
UD774,68.00,53865099694086649CJ13810
UD775,75.00,53493138598896925UT50733
UD776,89.00,53584577229567285LC45536
UD777,97.00,53118419906083737DR86356
UD778,62.00,53232763614807502VG50048
UD779,21.00,53177444778359494ZQ35820
UD780,78.00,53736944704048307SS90451
UD781,88.00,53631807362615533YG86712
UD782,86.00,53373445942081808LX56315
UD783,53.00,53622163334032564WG16779
UD784,70.00,53483147042706848WY50181
UD785,74.00,53801640330807663RI54077
UD786,35.00,53508752057865433MP19530
UD787,14.00,53366755491536902PW13075
UD788,83.00,53642858480280635LG10758
UD789,99.00,53860537667765415UW82765
UD790,43.00,53380307571931049HJ49635
UD791,24.00,53310773631380507AL86228
UD792,57.00,53191058009706301SX80188
UD793,34.00,53154193304168748KL24686
UD794,28.00,53904944241548401CG40526
UD795,86.00,53696818015951189BL77708
UD796,59.00,53313828340024318KT48901
UD797,64.00,53947959325479394BJ41071
UD798,69.00,53386900376646573DW96354
UD799,19.00,53742009982323891JR50594
UD800,32.00,53188107327380867EW96722
UD801,13.00,53988669991476686EK97270
UD802,14.00,53760900606450040HN39163
UD803,49.00,53532525765570057SH10939
UD804,72.00,53418079618886787VG35994
UD805,10.00,53371720559207699SI24339
UD806,36.00,53942548062443086XR69559
UD807,47.00,53113500957528566OO29198
UD808,46.00,53636612049851116VO17781
UD809,66.00,53324918950576567EX25985
UD810,38.00,53980284150506753YE14383
UD811,71.00,53768368798721511RP41186
UD812,77.00,53584971344429833PY95143
UD813,24.00,53566929515191422IE90147
UD814,81.00,53508849849438945FB96005
UD815,71.00,53117075553324534BM72145
UD816,62.00,53182326419550536GL44390
UD817,69.00,53110244655722982FL49159
UD818,30.00,53505477682886946TP16281
UD819,59.00,53207602392371650ZJ18602
UD820,12.00,53324152731750187SL10306
UD821,30.00,53554833665058010ZQ36690
UD822,13.00,53484398459986141KJ37173
UD823,46.00,53370633613320170YH73005
UD824,70.00,53760150093782063CR53811
UD825,94.00,53798365196627420LZ43121
UD826,88.00,53457095974322115EN96432
UD827,60.00,53801728523106934WK34616
UD828,85.00,53660852826172316PU54025
UD829,27.00,53456008320237662XC95663
UD830,33.00,53856781678809228KF92120
UD831,29.00,53164683726464348GK45098
UD832,95.00,53147866939639079NK97202
UD833,24.00,53157453478994989VV86046
UD834,96.00,53929300734763088ZO49931
UD835,93.00,53942065732540564CS50526
UD836,12.00,53460061480058807ZT69330
UD837,29.00,53520909582128404HU84152
UD838,20.00,53739534655546155WY21230
UD839,21.00,53255630548639844VT16615
UD840,56.00,53381087560129992IW91235
UD841,17.00,53775524333538239NJ16145
UD842,18.00,53260394626127544TU21899
UD843,46.00,53964026100543665IA97044
UD844,27.00,53884788217426842HM63161
UD845,30.00,53861899354989384LV97984
UD846,91.00,53486378491692621NW79303
UD847,94.00,53411598880332761SX51256
UD848,37.00,53332427832701143GG11659
UD849,32.00,53668914371058206CV69288
UD850,11.00,53262960943195443MH41205
UD851,71.00,53370406872306621AT30894
UD852,95.00,53209748815005571HR69974
UD853,19.00,53266565604326954IB28855
UD854,51.00,53883785446155138OM77070
UD855,62.00,53107162262081738VI12890
UD856,53.00,53990554472219780BG20155
UD857,64.00,53404633630756919EI10705
UD858,69.00,53618485895858461LF41652
UD859,85.00,53969466463279433DD51605
UD860,46.00,53311204434671654QR40506
UD861,19.00,53678168422743320XR52496
UD862,78.00,53597586107844311YJ29916
UD863,69.00,53706219288277533FG42246
UD864,26.00,53844846666653549QG28716
UD865,36.00,53827380401525455VR25070
UD866,46.00,53123247464462133NI66326
UD867,45.00,53774505765298088GN96036
UD868,25.00,53447571864908240YU86462
UD869,74.00,53598754072981094FJ31685
UD870,42.00,53720783199794930EY67250
UD871,40.00,53463330900782774HK35045
UD872,78.00,53128383124088998US43776
UD873,35.00,53943990224983286EP39963
UD874,88.00,53803625791517720XX89898
UD875,58.00,53894511377350321KQ55797
UD876,35.00,53135605886092390NR42553
UD877,85.00,53251066331943606XK46811
UD878,68.00,53925451144564766NP37284
UD879,11.00,53436572483741838TX22536
UD880,32.00,53948364489248178SM14425
UD881,73.00,53195813310028074YY95816
UD882,33.00,53796444108027885AN72190
UD883,22.00,53799309992192285CJ14772
UD884,26.00,53926494801029368PZ21706
UD885,39.00,53643580458652767GO26190
UD886,89.00,53246319555395480EF58885
UD887,65.00,53894597809576426GE77444
UD888,38.00,53351565233934614SI33817
UD889,83.00,53808990986479558LA52813
UD890,11.00,53453330736348507MQ49456
UD891,87.00,53589183602656293ZT94488
UD892,67.00,53550150675389089EV33515
UD893,95.00,53355655556260753IF93714
UD894,98.00,53292241821087627ZN21003
UD895,88.00,53929195093469302ZX72446
UD896,41.00,53823596366480744WI76052
UD897,63.00,53415439856186368VN23780
UD898,95.00,53441213700649668NI82389
UD899,36.00,53986155192792481NO23025
UD900,13.00,53201512884038359JE15423
UD901,47.00,53889057975532794QT52708
UD902,85.00,53892185831830384MP77447
UD903,28.00,53792179365879583VO31556
UD904,58.00,53472399764575169CP74590
UD905,25.00,53304351656506968BO94940
UD906,29.00,53252790687831590DY98533
UD907,47.00,53141025432957404XD69188
UD908,71.00,53932871929338845ZS93845
UD909,91.00,53790852811284193PN20382
UD910,99.00,53545822659187192DP58932
UD911,43.00,53669447056027444QG99275
UD912,49.00,53587090768491566VA44450
UD913,63.00,53547795860994017MN84042
UD914,39.00,53236951151632972QZ92251
UD915,47.00,53615946761788376TT99908
UD916,62.00,53840534680453109EE49351
UD917,80.00,53536835880739450QO48555
UD918,25.00,53459274123356142NI59541
UD919,14.00,53706117221615230US23495
UD920,65.00,53843333007412533PC96548
UD921,62.00,53525388556674238CC79802
UD922,68.00,53865390744705254DR45530
UD923,59.00,53511796035705959YB20643
UD924,67.00,53576268452113708OD28910
UD925,32.00,53568727423282945BP44436
UD926,54.00,53706477817358653CP31734
UD927,82.00,53382158299446759JD95611
UD928,96.00,53162933328827474AU28492
UD929,85.00,53938819987619407ND77994
UD930,48.00,53961016944198343UN59835
UD931,88.00,53672016922606945YX61546
UD932,21.00,53161589781621990MV91710
UD933,52.00,53111053531678643HX83234
UD934,20.00,53519776253858161ZL79337
UD935,70.00,53854047262930259JO57183
UD936,91.00,53768873377082902ZR34383
UD937,95.00,53347243853758823TP62156
UD938,12.00,53430747574313094KW83218
UD939,67.00,53163731576868056HK56515
UD940,68.00,53934605564593916BM34328
UD941,74.00,53430771890092490RL81561
UD942,82.00,53258152481343097ZN45295
UD943,25.00,53518057555219271CA19142
UD944,89.00,53399680546371155QT44252
UD945,35.00,53598144813124628NT45510
UD946,33.00,53515439190395688XD86943
UD947,61.00,53855577764613226ME96247
UD948,36.00,53778951715058281ER52996
UD949,31.00,53618145550079065KH39325
UD950,30.00,53543128653107799SQ16222
UD951,47.00,53682159006494760AO21110
UD952,47.00,53773409551525396DC21469
UD953,12.00,53682209848973778AS15126
UD954,87.00,53904789655055931FA61136
UD955,98.00,53754329647004511VS50662
UD956,66.00,53673857478516716FF16462
UD957,89.00,53776439430325034HT12345
UD958,95.00,53349851312695718CW73065
UD959,22.00,53575517733199533CA97979
UD960,76.00,53952953014444259TP73445
UD961,49.00,53610954562039448BE33969
UD962,64.00,53190542634715752YQ16298
UD963,24.00,53457744689930016IP18206
UD964,62.00,53491156360207789IF18603
UD965,79.00,53125282504069082WC10073
UD966,77.00,53115951836240838SL99107
UD967,86.00,53750180196584654GW56854
UD968,15.00,53495539567396737GF33244
UD969,15.00,53168122328946930AJ89579
UD970,69.00,53477503024374080WI20514
UD971,17.00,53578147237724480HK15305
UD972,39.00,53755875295942980VB43497
UD973,25.00,53364362514284256NY41497
UD974,59.00,53243191528963676YG24439
UD975,95.00,53915183647799397BP87076
UD976,49.00,53191615931516106YX54784
UD977,67.00,53874597653418060HZ67174
UD978,61.00,53501345689151631ZR75779
UD979,86.00,53923883851792357NI37040
UD980,80.00,53381021649196414MQ62257
UD981,89.00,53775289681690618DR81861
UD982,26.00,53511307020379532KO86566
UD983,17.00,53572067946497196NZ30483
UD984,39.00,53609928036231625AT97651
UD985,14.00,53299588017764068OG49428
UD986,51.00,53121804791989989IR42855
UD987,51.00,53102956351744936HR39388
UD988,70.00,53577809887093224WC35531
UD989,13.00,53597630786088765IS83959
UD990,11.00,53608359999307379CD28744
UD991,92.00,53802896426918083EM40303
UD992,91.00,53427162938587726KB35314
UD993,87.00,53328663977223910TS82232
UD994,61.00,53704801675360410AI30208
UD995,24.00,53810232291514987JO50237
UD996,23.00,53582329775909855PI80066
UD997,95.00,53858147328069561FG40003
UD998,71.00,53343679742808596VX53355
UD999,32.00,53251697001338051SK50121
UD1000,80.00,53937633487291941AS41664
UD1001,72.00,53433358224761269HN99093
UD1002,60.00,53594962507273622KB19190
UD1003,69.00,53493946262673831LF57706
UD1004,18.00,53743844505319133NV86221
UD1005,89.00,53122603338136396OV47478
UD1006,16.00,53295433862518584GC56540
UD1007,56.00,53845657404473715NV50520
UD1008,31.00,53266670708199097AX80663
UD1009,23.00,53953540628867220VD37976
UD1010,95.00,53796951015023547JN30459
UD1011,25.00,53828700837389904SR29172
UD1012,56.00,53525053847994695GP40932
UD1013,54.00,53818232971769196SY85834
UD1014,31.00,53295692644565816UU33374
UD1015,65.00,53574015157497250UC56124
UD1016,20.00,53405513371607740UN46876
UD1017,23.00,53489796984280897RR80027
UD1018,13.00,53666989623173903OY21611
UD1019,40.00,53850292136458623RG60727
UD1020,52.00,53139697492185617SQ73282
UD1021,61.00,53471383700402475MF29943
UD1022,12.00,53679184467255379PI63027
UD1023,92.00,53314763621072010FF87250
UD1024,76.00,53444691970402401HW20433
UD1025,17.00,53811246566951418ON73426
UD1026,16.00,53770748345335033XZ63923
UD1027,67.00,53366583932385508TG60320
UD1028,15.00,53996691403509068GU28305
UD1029,58.00,53622043357532580SL76544
UD1030,49.00,53877741981496133QM86701
UD1031,32.00,53376579933044965UW46748
UD1032,20.00,53510137103460626SJ41085
UD1033,56.00,53120878711578698UE99784
UD1034,73.00,53736897948780938CV32722
UD1035,51.00,53261527029210171IN28731
UD1036,86.00,53940385478482630YD12863
UD1037,64.00,53729842285355480YU16995
UD1038,31.00,53427641664921859DP42893
UD1039,94.00,53191997566028377SI62248
UD1040,14.00,53147884323275870JX27914
UD1041,69.00,53454877540105632VU15398
UD1042,30.00,53805640293597113CD39380
UD1043,64.00,53920737107713385DY10304
UD1044,65.00,53961065795307387GR76972
UD1045,47.00,53895804525673124EV43664
UD1046,83.00,53645381723916015QV32908
UD1047,64.00,53685672545797210LV23634
UD1048,65.00,53657446247003351SP99409
UD1049,53.00,53275033233797161MI98012
UD1050,55.00,53533718583067640DJ80447
UD1051,38.00,53675000175556008AS61180
UD1052,18.00,53356686395488416KR48225
UD1053,32.00,53840129068670616KS22643
UD1054,23.00,53298588944526203IT27605
UD1055,27.00,53248095317683358VX95209
UD1056,57.00,53500422332461584EY66930
UD1057,36.00,53426044941751058ZZ42794
UD1058,52.00,53950365607659602XY50221
UD1059,44.00,53179606602431630VA92033
UD1060,67.00,53150495099751841YJ95416
UD1061,81.00,53671573714030917NI81289
UD1062,68.00,53253271787083569AP39646
UD1063,99.00,53995221224868893RE89363
UD1064,10.00,53619604247629117RU31312
UD1065,40.00,53115720703842275RG51855
UD1066,23.00,53765806642418119EJ66434
UD1067,27.00,53431814987888021JQ43059
UD1068,20.00,53431512610183295XH87007
UD1069,49.00,53670640686955809ZL49984
UD1070,32.00,53178238380190669WK89237
UD1071,58.00,53132065438770684PF31597
UD1072,27.00,53310289680958698ZZ46717
UD1073,89.00,53584805699906985WC56915
UD1074,53.00,53320603313288378SG10384
UD1075,17.00,53913071584325543GZ22288
UD1076,67.00,53828676309802850KM39017
UD1077,14.00,53770564752125887XZ44556
UD1078,66.00,53387843317194292EG57624
UD1079,53.00,53613248878022161LM58211
UD1080,41.00,53898043631874155LS28869
UD1081,24.00,53988171984473583KM52808
UD1082,86.00,53939817660406004AU89602
UD1083,44.00,53113174686133997HS84565
UD1084,47.00,53180011794822519QY87560
UD1085,82.00,53141012361395567SI38115
UD1086,44.00,53347005796973795NR99347
UD1087,13.00,53953461952146480TH48246
UD1088,26.00,53789819189459305JG78330
UD1089,17.00,53352779701455972NT65327
UD1090,23.00,53948346750289344PO17952
UD1091,25.00,53938147168385911DM41006
UD1092,91.00,53135745795029832UR19934
UD1093,24.00,53836855135485877CT56920
UD1094,19.00,53146581455500758MR23087
UD1095,76.00,53567557400166212KY41594
UD1096,36.00,53367079217468577EL38452
UD1097,47.00,53155902361001839VH16898
UD1098,72.00,53302578323295228RB44644
UD1099,55.00,53973561546872663OQ35565
UD1100,70.00,53139072705535104RE53390
UD1101,50.00,53583174313458399BR62657
UD1102,70.00,53103201924818677OU84467
UD1103,86.00,53251834251644987OJ12942
UD1104,35.00,53919274436201156YH97757
UD1105,89.00,53811118683514152YS25055
UD1106,63.00,53567990223949333SQ74490
UD1107,44.00,53730356764809147HN55611
UD1108,52.00,53384823964971580XK71086
UD1109,70.00,53477577816140202SS96594
UD1110,98.00,53352135175655638PM14107
UD1111,20.00,53194459546527142AD32793
UD1112,13.00,53726334153607624XV81196
UD1113,23.00,53142260811839170NQ95319
UD1114,96.00,53664654846403607YL90802
UD1115,46.00,53502665645188411WM29023
UD1116,17.00,53472356290466052DE35268
UD1117,23.00,53266969469781522AP95609
UD1118,60.00,53352496382160572LK89482
UD1119,10.00,53372786352714650KP43416
UD1120,53.00,53992516386253663QI94300
UD1121,28.00,53622642571439348TT98849
UD1122,50.00,53568077662883700WD83719
UD1123,50.00,53280006631789168MN80317
UD1124,81.00,53488457081864883NK44086
UD1125,91.00,53475884790652162KN56481
UD1126,63.00,53890681198364592DN15241
UD1127,37.00,53531915824958318IH15491
UD1128,66.00,53580993156483286MJ21627
UD1129,80.00,53858224989475420VB25522
UD1130,93.00,53632178329761188RT24930
UD1131,48.00,53534355082684768TP87705
UD1132,83.00,53519983886028954IM75501
UD1133,87.00,53999359419137360GJ25121
UD1134,61.00,53868062561741177GG34884
UD1135,94.00,53688896239710666DQ47780
UD1136,20.00,53572732936783141ZM81839
UD1137,22.00,53371982513175674AY52380
UD1138,51.00,53842664102291343FM25811
UD1139,48.00,53308243169198397XH72707
UD1140,25.00,53566936255564097OR97375
UD1141,88.00,53502249958382884PX28819
UD1142,29.00,53926705345179907TN39796
UD1143,36.00,53110018815275070GR85771
UD1144,35.00,53279836164609685XH62782
UD1145,52.00,53814979690593020LG15229
UD1146,83.00,53872643190469858GW96905
UD1147,74.00,53231658143545229MD90539
UD1148,51.00,53240413842531002BK93019
UD1149,21.00,53948204809400434UH20727
UD1150,24.00,53985755943925170LZ29700
UD1151,45.00,53999114686209716QQ37802
UD1152,33.00,53339696538849157PY42272
UD1153,17.00,53623286321749521CJ38508
UD1154,94.00,53905272819665486IT64783
UD1155,35.00,53585190259734221OE22112
UD1156,69.00,53321156182943894RP38720
UD1157,16.00,53743257590787273QK44070
UD1158,80.00,53870015884616412MD49967
UD1159,36.00,53831802681505384UD89197
UD1160,73.00,53443593940506261TQ39995
UD1161,32.00,53108742289640329UC64254
UD1162,14.00,53179301236003618SW29740
UD1163,15.00,53593902925752292VG39368
UD1164,94.00,53639426574936328LS16136
UD1165,35.00,53113017715528003VB19870
UD1166,57.00,53338925261092635TE51614
UD1167,57.00,53380704774283118HM53915
UD1168,32.00,53434131796611824DA50534
UD1169,48.00,53375593181428654BS53943
UD1170,57.00,53146053596599523FG20467
UD1171,24.00,53339392417977884XB95434
UD1172,56.00,53976354077510494PR66728
UD1173,62.00,53335304400054237EK76768
UD1174,79.00,53862891743006294SF46505
UD1175,95.00,53473956477210119EL11467
UD1176,74.00,53131027425471302TM94230
UD1177,76.00,53942175075929623JO28042
UD1178,12.00,53563029281182649OR41566
UD1179,38.00,53820911785928379YT84888
UD1180,47.00,53468064232534989FM93526
UD1181,13.00,53632665332938873MT53183
